Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","351","China","5510","Production","698","Cloves","2018","2018","tonnes","1302","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","661","Cocoa, beans","2018","2018","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","249","Coconuts","2018","2018","tonnes","422561","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","656","Coffee, green","2018","2018","tonnes","115500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","767","Cotton lint","2018","2018","tonnes","6102800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","329","Cottonseed","2018","2018","tonnes","10100000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","195","Cow peas, dry","2018","2018","tonnes","15652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","397","Cucumbers and gherkins","2018","2018","tonnes","67654992","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","577","Dates","2018","2018","tonnes","159525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","34517745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","821","Fibre crops nes","2018","2018","tonnes","385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","569","Figs","2018","2018","tonnes","13806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","773","Flax fibre and tow","2018","2018","tonnes","13259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","5864891","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","2718930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","541","Fruit, stone nes","2018","2018","tonnes","154287","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","603","Fruit, tropical fresh nes","2018","2018","tonnes","4264810","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","406","Garlic","2018","2018","tonnes","20939244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","720","Ginger","2018","2018","tonnes","600824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","4990563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","560","Grapes","2018","2018","tonnes","13764599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","242","Groundnuts, with shell","2018","2018","tonnes","17391471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","225","Hazelnuts, with shell","2018","2018","tonnes","24406","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","777","Hemp tow waste","2018","2018","tonnes","106200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","336","Hempseed","2018","2018","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","677","Hops","2018","2018","tonnes","7692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","780","Jute","2018","2018","tonnes","28356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","263","Karite nuts (sheanuts)","2018","2018","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","592","Kiwi fruit","2018","2018","tonnes","2113971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","407","Leeks, other alliaceous vegetables","2018","2018","tonnes","143777","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","497","Lemons and limes","2018","2018","tonnes","2524315","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","201","Lentils","2018","2018","tonnes","172173","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","372","Lettuce and chicory","2018","2018","tonnes","14418821","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","333","Linseed","2018","2018","tonnes","366000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","56","Maize","2018","2018","tonnes","257348659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","446","Maize, green","2018","2018","tonnes","185958","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","571","Mangoes, mangosteens, guavas","2018","2018","tonnes","2561472","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","1242","Margarine, short","2018","2018","tonnes","3176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","568","Melons, other (inc.cantaloupes)","2018","2018","tonnes","13220255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","299","Melonseed","2018","2018","tonnes","29733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","79","Millet","2018","2018","tonnes","2342295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","165","Molasses","2018","2018","tonnes","3908000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","37900745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5510","Production","292","Mustard seed","2018","2018","tonnes","18247","A","Aggregate, may include official, semi-official, estimated or calculated data"
